Unnamed: 0,PM1.0,PM2.5,PM10,Temperature,Humidity,CO
2021-12-18 07:00:00+07:00,24.76,26.49,46.99,18.24,81.89,554.48
2021-12-19 07:00:00+07:00,,,,,,
2021-12-20 07:00:00+07:00,,,,,,
2021-12-21 07:00:00+07:00,31.76,34.43,59.9,17.39,81.72,606.99
2021-12-22 07:00:00+07:00,121.75,150.13,277.44,17.24,81.71,1868.87
2021-12-23 07:00:00+07:00,108.94,131.88,239.38,18.33,82.24,1529.85
2021-12-24 07:00:00+07:00,89.88,111.13,204.42,19.07,81.36,1299.21
2021-12-25 07:00:00+07:00,111.14,148.44,280.92,19.11,81.56,1890.56
2021-12-26 07:00:00+07:00,77.43,92.84,171.25,19.07,81.37,1106.24
2021-12-27 07:00:00+07:00,5.41,4.97,10.03,15.0,81.0,438.94
2021-12-28 07:00:00+07:00,17.05,16.79,27.95,14.1,81.18,497.61
2021-12-29 07:00:00+07:00,48.09,54.84,99.45,16.0,81.0,758.38
2021-12-30 07:00:00+07:00,24.06,25.38,43.69,16.0,81.0,544.2
2021-12-31 07:00:00+07:00,31.37,36.65,64.78,16.0,81.0,613.73
max,159.48,205.24,391.32,28.0,83.5,3502290.1
min,1.78,4.88,9.78,13.21,81.0,427.26
median,25.22,26.68,46.14,22.02,81.55,554.48
mean,35.52561514195582,39.99416403785488,71.77914826498422,21.746908517350175,81.63198738170344,11728.370788643528
std dev,29.58222464856012,37.08509406201141,69.03351427818457,3.147101701218739,0.4332098956867257,196359.7451073472
