,PM1.0,PM2.5,PM10,Temperature,Humidity,CO
2021-04-13 22:00:00+07:00,19.22,17.62,30.14,22.96,81.54,507.99
2021-04-13 23:00:00+07:00,16.19,14.87,25.69,22.98,81.36,492.1
2021-04-14 00:00:00+07:00,16.41,15.67,26.38,22.96,81.56,493.31
2021-04-14 01:00:00+07:00,17.33,16.78,28.13,22.96,81.54,500.4
2021-04-14 02:00:00+07:00,17.61,16.64,28.06,22.95,81.72,498.36
2021-04-14 03:00:00+07:00,16.39,15.3,26.3,22.96,81.54,492.73
2021-04-14 04:00:00+07:00,13.07,11.6,20.13,22.98,81.36,477.99
2021-04-14 05:00:00+07:00,11.69,10.16,17.06,22.92,82.07,470.06
2021-04-14 06:00:00+07:00,13.17,12.05,19.91,22.98,81.36,477.28
2021-04-14 07:00:00+07:00,16.42,15.76,26.73,22.96,81.54,506.49
2021-04-14 08:00:00+07:00,23.27,24.2,41.8,22.94,81.88,531.47
2021-04-14 09:00:00+07:00,23.96,26.3,45.83,23.19,81.19,517.94
2021-04-14 10:00:00+07:00,25.95,28.33,50.19,24,81,537.37
2021-04-14 11:00:00+07:00,25.25,27.88,48.75,23.89,81.82,533.86
2021-04-14 12:00:00+07:00,25.69,26.92,46.46,24.74,82.1,511.5
2021-04-14 13:00:00+07:00,24.22,24.49,41.87,24.81,81.94,511.85
2021-04-14 14:00:00+07:00,22.38,22.53,36.88,24.93,81.38,492.38
2021-04-14 15:00:00+07:00,21.48,20.58,35.24,25.39,81.79,492.14
2021-04-14 16:00:00+07:00,16.12,14.59,25.17,24.91,81.75,474.74
2021-04-14 17:00:00+07:00,13.48,12.39,20.61,24.77,82.14,479.65
2021-04-14 18:00:00+07:00,41.07,63.67,126.33,23.96,82.41,21791.11
2021-04-14 19:00:00+07:00,39.42,49.4,95.31,23.9,81.73,967.48
2021-04-14 20:00:00+07:00,13.05,11.42,19.68,23.73,82.31,475.21
2021-04-14 21:00:00+07:00,15.29,13.1,22.36,22.92,82.2,478.32
2021-04-14 22:00:00+07:00,16.24,14.61,24.49,22.93,82.07,491.43
2021-04-14 23:00:00+07:00,12.77,10.84,18.55,22.96,81.54,469.47
2021-04-15 00:00:00+07:00,11.52,9.88,16.52,22.95,81.72,467.59
2021-04-15 01:00:00+07:00,10.88,9,14.59,22.95,81.71,470.21
2021-04-15 02:00:00+07:00,9.41,7.35,12.41,22.92,82.24,457.47
2021-04-15 03:00:00+07:00,10.29,8.42,13.52,22.95,81.72,456.34
2021-04-15 04:00:00+07:00,12.2,11.2,18.88,22.99,81.18,472.41
2021-04-15 05:00:00+07:00,13.9,13.63,22.76,22.94,81.91,493.12
2021-04-15 06:00:00+07:00,16.19,15.38,25.13,22.99,81.18,491.52
2021-04-15 07:00:00+07:00,18.43,18.51,31.25,22.96,81.54,509.19
2021-04-15 08:00:00+07:00,18.54,18.2,31.52,22.99,81.18,505.96
2021-04-15 09:00:00+07:00,19.48,19.21,32.31,23,81,501.59
2021-04-15 10:00:00+07:00,16.87,16.42,27.84,22.98,81.27,499.56
2021-04-15 11:00:00+07:00,19.86,19,32.57,23.12,81.37,510.68
2021-04-15 12:00:00+07:00,19.62,18.82,31.25,23.96,81.19,493.83
2021-04-15 13:00:00+07:00,16.14,15.05,25.38,23.95,81.36,494.4
2021-04-15 14:00:00+07:00,16.89,15.14,25.57,23.83,82.28,458.57
2021-04-15 15:00:00+07:00,17.49,16.12,28.1,23.85,82.1,477.72
2021-04-15 16:00:00+07:00,15.5,14.5,24.13,23.95,81.39,497.72
2021-04-15 17:00:00+07:00,16,14.08,23.54,23.93,81.56,480.77
2021-04-15 18:00:00+07:00,18.92,17.54,30.31,23.93,81.54,497.55
2021-04-15 19:00:00+07:00,22.76,21.69,37.05,23.07,81.54,516.11
2021-04-15 20:00:00+07:00,19.34,19.2,33.14,22.98,81.38,505.28
2021-04-15 21:00:00+07:00,16.84,16.2,28.51,22.97,81.39,481.87
2021-04-15 22:00:00+07:00,16.53,15.88,27.76,23,81,506.11
2021-04-15 23:00:00+07:00,17.05,15.31,26.46,22.98,81.37,488.63
2021-04-16 00:00:00+07:00,25.72,26.19,46.79,22.96,81.54,551.45
2021-04-16 01:00:00+07:00,16.28,15.87,26.81,22.98,81.37,487.62
2021-04-16 02:00:00+07:00,11.75,10.39,17.81,22.99,81.18,470.95
2021-04-16 03:00:00+07:00,12.45,11.32,19.45,22.99,81.18,473.53
2021-04-16 04:00:00+07:00,12.28,10.88,18.61,22.96,81.54,479.05
2021-04-16 05:00:00+07:00,12.42,11.19,19.39,22.96,81.54,474.94
2021-04-16 06:00:00+07:00,11.84,10.67,18.08,22.95,81.71,471.44
2021-04-16 07:00:00+07:00,12.61,11.19,18.23,22.96,81.54,475.06
2021-04-16 08:00:00+07:00,12.1,10.4,17.18,22.96,81.54,480.76
2021-04-16 09:00:00+07:00,17.56,17.56,30.29,23.77,81.54,495.58
2021-04-16 10:00:00+07:00,23.15,23.46,39.92,23.88,81.91,509.7
2021-04-16 11:00:00+07:00,21.14,20.43,34.79,23.93,81.54,503.61
2021-04-16 12:00:00+07:00,16.13,14.43,24.37,24.19,81.89,488.61
2021-04-16 13:00:00+07:00,14.79,13.19,21.04,24.67,82.65,470.32
2021-04-16 14:00:00+07:00,11,8.84,13.78,24.89,81.56,457.58
2021-04-16 15:00:00+07:00,13.19,10.49,16.88,24.96,81.73,463.11
2021-04-16 16:00:00+07:00,16.78,14.33,23.19,24.86,81.72,474.93
2021-04-16 17:00:00+07:00,14.02,12.2,20.72,24.76,81.9,468.59
2021-04-16 18:00:00+07:00,15.03,13.47,22.86,23.94,81.93,496.52
2021-04-16 19:00:00+07:00,15.13,13.19,22.44,23.76,82.76,482.85
2021-04-16 20:00:00+07:00,17.52,15.59,26.7,23.93,81.56,489.89
2021-04-16 21:00:00+07:00,15.37,13.65,22.83,23.87,81.95,486.3
2021-04-16 22:00:00+07:00,15.11,13.06,22.11,23.9,81.55,489.45
2021-04-16 23:00:00+07:00,15.05,14.02,24.39,23.22,81,483.19
2021-04-17 00:00:00+07:00,28.12,29.88,52.62,22.94,82.1,578.22
2021-04-17 01:00:00+07:00,23.88,25,42.88,22.98,81.36,550.62
2021-04-17 02:00:00+07:00,21.93,22.19,38.04,22.98,81.36,527.51
2021-04-17 03:00:00+07:00,20.3,21.05,36.23,23,81,520.23
2021-04-17 04:00:00+07:00,30.77,33.61,58.69,22.98,81.37,580.87
2021-04-17 05:00:00+07:00,28.82,30.94,53.71,22.33,81.18,586.77
2021-04-17 06:00:00+07:00,22.54,24,40.82,22,81.71,537.54
2021-04-17 07:00:00+07:00,15.41,15.85,26.82,21.58,82.08,496.66
2021-04-17 08:00:00+07:00,7.88,6.35,11.14,21.08,82.27,451.2
2021-04-17 09:00:00+07:00,7.69,6.04,10.93,21.05,81.71,458.63
2021-04-17 10:00:00+07:00,5.5,4.98,10.27,21.08,82.24,441.38
2021-04-17 11:00:00+07:00,6,5,10.25,21.04,81.54,443.27
2021-04-17 12:00:00+07:00,5.28,5,9.75,21.12,82.85,434.85
2021-04-17 13:00:00+07:00,8.81,7.06,11.84,21.02,81.36,461.69
2021-04-17 14:00:00+07:00,6.93,5.33,9.98,21.09,82.41,446.04
2021-04-17 15:00:00+07:00,10.3,8.45,13.38,21.1,82.45,461.82
2021-04-17 16:00:00+07:00,10.67,9.05,15.65,21.07,82.08,465.83
2021-04-17 17:00:00+07:00,9.22,7,11.48,21.08,82.27,461.22
2021-04-17 18:00:00+07:00,9.79,7.78,12.82,21.06,81.88,462.35
2021-04-17 19:00:00+07:00,12.63,11.11,18.25,21.09,82.3,466.02
2021-04-17 20:00:00+07:00,16.85,15.75,26.65,21.05,81.75,495.31
2021-04-17 21:00:00+07:00,17.58,15.93,26.84,21.08,82.22,497.49
2021-04-17 22:00:00+07:00,12.56,10.73,17.79,21.06,81.95,473.48
2021-04-17 23:00:00+07:00,13.24,12.82,21.31,20.96,82.45,488.18
2021-04-18 00:00:00+07:00,14.31,14.46,24.7,20.2,82.46,483.3
2021-04-18 01:00:00+07:00,13.05,12.93,21.11,20.15,82.1,475.87
2021-04-18 02:00:00+07:00,13.59,13.88,23.88,20.07,81.54,495
2021-04-18 03:00:00+07:00,17.54,20.19,35.97,20.17,82.25,519.92
2021-04-18 04:00:00+07:00,21.45,25.68,47.61,20.07,81.54,542.51
2021-04-18 05:00:00+07:00,18.55,20.85,36.75,20.15,82.1,520.3
2021-04-18 06:00:00+07:00,15.86,16.37,28.12,20.15,82.11,504.09
2021-04-18 07:00:00+07:00,11.29,10.35,17.41,20.14,82.06,473.76
2021-04-18 08:00:00+07:00,18.07,15.23,24.89,20.1,81.72,486.95
2021-04-18 09:00:00+07:00,16.54,15.94,26.27,20.32,82.43,493.77
2021-04-18 10:00:00+07:00,21.18,23.73,42.24,21.06,81.9,546.99
2021-04-18 11:00:00+07:00,27.73,33.25,59.78,21.08,82.25,582.99
2021-04-18 12:00:00+07:00,33.73,40.75,74.33,21.06,81.93,633.43
2021-04-18 13:00:00+07:00,39.52,46.17,82.77,21.94,81.88,665.13
2021-04-18 14:00:00+07:00,40.58,49.51,90.37,22,81.38,673.76
2021-04-18 15:00:00+07:00,39.86,48.41,87.3,22,81.54,684.35
2021-04-18 16:00:00+07:00,42.38,50.14,88.18,22,81.18,698.84
2021-04-18 17:00:00+07:00,37.94,44.34,78.73,22,81.18,673.86
2021-04-18 18:00:00+07:00,36.06,41.97,75.03,22,81.37,653.34
2021-04-18 19:00:00+07:00,33.53,39.29,71.41,22,81.71,641.43
2021-04-18 20:00:00+07:00,45.75,54.65,99.02,21.99,82.52,736.24
2021-04-18 21:00:00+07:00,49.1,56.7,102.19,21.99,82.3,745.77
2021-04-18 22:00:00+07:00,50.76,58.73,106.48,21.5,81.38,771.56
2021-04-18 23:00:00+07:00,55.91,65.26,117.85,21.94,82.08,816.47
2021-04-19 00:00:00+07:00,34.21,42.03,75.5,22,82.45,653.24
2021-04-19 01:00:00+07:00,22.26,28.67,52.17,22,82.28,571.57
2021-04-19 02:00:00+07:00,21.81,26.06,46.88,22,82.24,545.92
2021-04-19 03:00:00+07:00,18.15,21.58,38.65,22,81.9,525.87
2021-04-19 04:00:00+07:00,18.31,22.43,40.23,22,82.83,529.02
2021-04-19 05:00:00+07:00,16.68,18.52,32.83,22,82.45,510.8
2021-04-19 06:00:00+07:00,19.38,23.69,42.38,21.99,82.61,541.55
2021-04-19 07:00:00+07:00,24.17,31.53,57.76,22,82.45,587.93
2021-04-19 08:00:00+07:00,30.03,39.89,71.77,22,82.27,637.8
2021-04-19 09:00:00+07:00,28,35.17,62.59,22.7,81.93,596.95
2021-04-19 10:00:00+07:00,23.02,27.57,49.6,22.99,81.18,533.18
2021-04-19 11:00:00+07:00,23.19,25.44,45.19,23.85,81.19,529.64
2021-04-19 12:00:00+07:00,28.67,30.26,52.48,24.42,81.93,577.22
2021-04-19 13:00:00+07:00,15.63,14.63,23.75,24.89,81.54,460.8
2021-04-19 14:00:00+07:00,15.56,15.04,25.52,25.56,81.73,475.68
2021-04-19 15:00:00+07:00,19.92,20.34,33.74,25.03,81.77,486.69
2021-04-19 16:00:00+07:00,19.85,19.19,33.1,24.89,81.56,498.6
2021-04-19 17:00:00+07:00,17.4,16.42,27.1,24.78,82.11,481.25
2021-04-19 18:00:00+07:00,19.58,18.25,30.7,24.49,81.55,496.46
2021-04-19 19:00:00+07:00,23.94,24.59,41.71,23.93,81.54,557.77
2021-04-19 20:00:00+07:00,23.31,22.86,38.85,23.9,81.73,529.91
2021-04-19 21:00:00+07:00,20.65,20.29,34.4,23.01,81.72,520.66
2021-04-19 22:00:00+07:00,19.12,18.56,30.86,22.99,81.18,515.04
2021-04-19 23:00:00+07:00,19.9,19.97,33.52,22.96,81.54,510.02
2021-04-20 00:00:00+07:00,15,14.41,24.07,22.98,81.36,487.34
2021-04-20 01:00:00+07:00,13.12,11.83,20.33,22.99,81.18,472.62
2021-04-20 02:00:00+07:00,15.13,14.18,23.82,22.95,81.72,481.61
2021-04-20 03:00:00+07:00,15.42,14.36,23,22.98,81.36,485.83
2021-04-20 04:00:00+07:00,13.41,11.71,19.24,22.96,81.54,482.96
2021-04-20 05:00:00+07:00,39.88,59.06,119.94,22.98,81.36,5394.04
2021-04-20 06:00:00+07:00,121.73,224.88,480.03,22.99,81.18,2810349
2021-04-20 07:00:00+07:00,46.43,56.95,105.4,22.98,81.37,960.26
2021-04-20 08:00:00+07:00,28.33,30.93,54.4,23.61,81.18,579.61
2021-04-20 09:00:00+07:00,29.75,32.25,54.75,23.97,81.2,499.07
2021-04-20 10:00:00+07:00,22.88,23.25,39.38,24.62,82.01,519.42
2021-04-20 11:00:00+07:00,22.4,22,36.8,25.21,81.42,507.76
2021-04-20 12:00:00+07:00,21,20.6,35.4,26,81,477.41
2021-04-20 13:00:00+07:00,23,20.7,34.2,26.06,81.47,507.05
2021-04-20 14:00:00+07:00,19.12,17.71,29.47,26.79,81.67,483.64
2021-04-20 15:00:00+07:00,21.3,19.96,32.7,26.84,81.47,503.19
2021-04-20 16:00:00+07:00,17.33,15.6,24.97,26.16,81.62,478.88
2021-04-20 17:00:00+07:00,18.2,17.6,27.8,25.73,81.61,487.81
2021-04-20 18:00:00+07:00,20.1,18.43,31.18,24.84,81.79,496.74
2021-04-20 19:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-20 20:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-20 21:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-20 22:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-20 23:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 00:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 01:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 02:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 03:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 04:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 05:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 06:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 07:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 08:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 09:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 10:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 11:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 12:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 13:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 14:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 15:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 16:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 17:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 18:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 19:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 20:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 21:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 22:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-21 23:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 00:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 01:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 02:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 03:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 04:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 05:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 06:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 07:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-04-22 08:00:00+07:00,15.2,13.2,22.5,23.97,81.24,480.81
2021-04-22 09:00:00+07:00,16.5,14.63,24.25,24.3,81.58,470.71
2021-04-22 10:00:00+07:00,18.75,17.45,29.22,24.81,81.93,502.36
2021-04-22 11:00:00+07:00,21.04,19.73,33.8,25,81.56,495.86
2021-04-22 12:00:00+07:00,20.76,20.05,33.67,25.8,81.75,498.23
2021-04-22 13:00:00+07:00,20.77,19.08,32.15,25.81,81.71,490.82
2021-04-22 14:00:00+07:00,18.4,16.56,27.96,25.9,81.37,477.58
2021-04-22 15:00:00+07:00,16.21,14.54,23.64,25.75,81.94,483.51
2021-04-22 16:00:00+07:00,14.84,12.97,21.89,25.79,81.77,477.65
2021-04-22 17:00:00+07:00,14.09,12.43,20.26,24.93,81.91,467.49
2021-04-22 18:00:00+07:00,15.76,13.61,22.76,24.78,82.08,477.48
2021-04-22 19:00:00+07:00,15.81,13.75,23.22,24.74,81.89,483.49
2021-04-22 20:00:00+07:00,16.48,14.73,24.85,23.9,81.72,490.1
2021-04-22 21:00:00+07:00,15.66,13.72,23.55,23.93,81.55,483.62
2021-04-22 22:00:00+07:00,15.66,13.68,23.82,23.88,81.91,484.13
2021-04-22 23:00:00+07:00,15.97,14.3,23.46,23.93,81.54,483.95
2021-04-23 00:00:00+07:00,15.58,13.48,22.42,23.9,81.72,482.72
2021-04-23 01:00:00+07:00,12.41,10.47,18,23.9,81.71,477.81
2021-04-23 02:00:00+07:00,12.71,10.47,17.35,23.93,81.53,471.55
2021-04-23 03:00:00+07:00,13.35,11.65,19.76,24,81,476.99
2021-04-23 04:00:00+07:00,15.75,14.94,25.87,23.93,81.54,487.31
2021-04-23 05:00:00+07:00,20.78,19.61,33.51,23.95,81.36,514.1
2021-04-23 06:00:00+07:00,17.24,15.69,26.99,23.98,81,496.83
2021-04-23 07:00:00+07:00,18.05,16.85,28.14,23.88,81.89,503.85
2021-04-23 08:00:00+07:00,21.71,20.88,35.18,23.9,81.71,533.04
2021-04-23 09:00:00+07:00,22.28,21.6,36.97,23.91,81.71,516.27
2021-04-23 10:00:00+07:00,23.52,22,37.07,24.71,82.1,491.02
2021-04-23 11:00:00+07:00,23.08,21.92,37.08,24.71,82.45,509.57
2021-04-23 12:00:00+07:00,21.98,20.96,34.74,24.93,81.36,489.24
2021-04-23 13:00:00+07:00,21.89,21.71,36.71,25.75,81,517.49
2021-04-23 14:00:00+07:00,20.06,19.1,32.26,25.9,81.37,510.28
2021-04-23 15:00:00+07:00,17.06,15.65,26.04,25.9,81.36,484.24
2021-04-23 16:00:00+07:00,14.98,13.7,22.94,25.16,81.56,478.33
2021-04-23 17:00:00+07:00,18,16.82,28.24,24.89,81.55,496.44
2021-04-23 18:00:00+07:00,17.14,15.79,26.64,24.71,82.28,497.52
2021-04-23 19:00:00+07:00,18.83,17.67,31.29,23.83,82.25,503.3
2021-04-23 20:00:00+07:00,18.52,16.77,27.86,23.88,81.91,498.5
2021-04-23 21:00:00+07:00,24.43,22.6,38.89,23.86,82.07,525.17
2021-04-23 22:00:00+07:00,18.89,17.23,28.86,23.9,81.74,498.57
2021-04-23 23:00:00+07:00,19.82,18.65,31.59,23.95,81.36,517.99
2021-04-24 00:00:00+07:00,20.41,19,31.59,23.81,82.41,512.53
2021-04-24 01:00:00+07:00,19.18,18.73,32.4,23.81,82.43,510.23
2021-04-24 02:00:00+07:00,21.51,21.18,35.57,23.86,82.07,521.71
2021-04-24 03:00:00+07:00,21.88,21.32,36.85,23.93,81.54,511.5
2021-04-24 04:00:00+07:00,21.78,19.64,33.01,24,81,520.27
2021-04-24 05:00:00+07:00,21.88,19.65,34.06,23.91,81.71,517.19
2021-04-24 06:00:00+07:00,18.94,17.24,29.76,23.93,81.53,505.78
2021-04-24 07:00:00+07:00,21.48,20.15,35.3,23.9,81.72,519.1
2021-04-24 08:00:00+07:00,20.51,19.3,32.31,23.83,82.25,515.17
2021-04-24 09:00:00+07:00,23.87,23.63,40.52,24,82.45,537.12
2021-04-24 10:00:00+07:00,28.08,27.49,47.97,24.75,82.25,551.45
2021-04-24 11:00:00+07:00,30.35,32.35,56,24.75,82.24,585.59
2021-04-24 12:00:00+07:00,29.35,31.59,54.49,25.5,81.36,569.21
2021-04-24 13:00:00+07:00,27.06,28.27,49.05,25.9,81.36,558.33
2021-04-24 14:00:00+07:00,25.27,25.01,42.78,25.4,81.36,542.48
2021-04-24 15:00:00+07:00,23.44,22.69,39.88,24.93,81.36,534.24
2021-04-24 16:00:00+07:00,23,23.12,38.12,24.79,82.06,532.51
2021-04-24 17:00:00+07:00,23.16,22.61,38.96,24.71,82.43,532.49
2021-04-24 18:00:00+07:00,25.43,24.65,42.32,24.64,82.79,536.11
2021-04-24 19:00:00+07:00,29.32,29.61,50.84,24.69,82.08,559.3
2021-04-24 20:00:00+07:00,26.35,27.24,46,23.86,82.07,563.46
2021-04-24 21:00:00+07:00,24.81,25.38,43.88,23.86,82.06,541.76
2021-04-24 22:00:00+07:00,21.76,21.7,37.42,23.9,81.72,525.96
2021-04-24 23:00:00+07:00,24.24,24.42,41.67,23.83,82.27,538.47
2021-04-25 00:00:00+07:00,22.65,22.65,38.94,23.98,81.18,538.44
2021-04-25 01:00:00+07:00,19.94,19.47,33.47,23.88,81.88,515.4
2021-04-25 02:00:00+07:00,22.7,23.08,39.32,23.93,81.54,525.68
2021-04-25 03:00:00+07:00,20.94,21.3,35.97,23.9,81.72,520.61
2021-04-25 04:00:00+07:00,16.72,16.48,27,23.17,82.07,497.87
2021-04-25 05:00:00+07:00,14.24,12.59,20.12,23.13,81.71,487.23
2021-04-25 06:00:00+07:00,11.24,8.89,14.4,23.89,81.71,462.67
2021-04-25 07:00:00+07:00,15.79,14.36,23.39,24,81,489.54
2021-04-25 08:00:00+07:00,23.09,23.03,38.81,23.95,81.36,534.23
2021-04-25 09:00:00+07:00,19.92,18.81,32.63,23.93,81.54,509.36
2021-04-25 10:00:00+07:00,18.56,17.5,29.31,23.95,81.36,509.46
2021-04-25 11:00:00+07:00,17.25,15.63,25.81,23.95,81.35,493.02
2021-04-25 12:00:00+07:00,20.11,19.02,32.3,23.93,81.54,508.51
2021-04-25 13:00:00+07:00,22.32,22.09,37.26,23.9,81.73,515.01
2021-04-25 14:00:00+07:00,23.79,24.12,41.07,23.93,81.54,541.02
2021-04-25 15:00:00+07:00,18.53,17.65,29.94,23.93,81.54,514.73
2021-04-25 16:00:00+07:00,22.12,21.94,36.59,23.93,81.53,530.75
2021-04-25 17:00:00+07:00,26.69,26.97,47.19,23.95,81.37,553.07
2021-04-25 18:00:00+07:00,27.03,29.18,49.27,23.95,81.36,565.6
2021-04-25 19:00:00+07:00,20.76,19.65,32.65,23.95,81.36,524.57
2021-04-25 20:00:00+07:00,20.94,19.44,32.38,23.93,81.53,511.73
2021-04-25 21:00:00+07:00,21.51,20.04,33.57,23.9,81.73,498.39
2021-04-25 22:00:00+07:00,19.46,18.18,30.28,24,81,514.48
2021-04-25 23:00:00+07:00,20.5,20.69,35.78,23.98,81.18,523.45
2021-04-26 00:00:00+07:00,21.19,21.87,36.75,23.88,81.89,525.17
2021-04-26 01:00:00+07:00,19.49,19.81,33.61,23.88,81.89,514.87
2021-04-26 02:00:00+07:00,20.22,19.98,33.64,23.9,81.71,505.21
2021-04-26 03:00:00+07:00,23.66,24.19,41.33,23.6,81.72,544.55
2021-04-26 04:00:00+07:00,23.65,24.35,42.12,22.94,81.88,540.93
2021-04-26 05:00:00+07:00,24.88,25.53,43.71,22.94,81.88,547.06
2021-04-26 06:00:00+07:00,24.39,24.82,42.52,22.96,81.54,541.52
2021-04-26 07:00:00+07:00,9.41,7.71,13.83,22.48,81.36,456.11
2021-04-26 08:00:00+07:00,10.94,9.89,16.1,21.49,82.43,465.88
2021-04-26 09:00:00+07:00,18.35,18,29.94,21.2,81.71,515.69
2021-04-26 10:00:00+07:00,19.97,20.09,34.05,22,82.27,517.14
2021-04-26 11:00:00+07:00,25.66,26.98,45.82,22,81.93,558.11
2021-04-26 12:00:00+07:00,21,22.4,38.4,22,81.36,525.14
2021-04-26 13:00:00+07:00,9.26,7.35,12.85,22,81.38,455.88
2021-04-26 14:00:00+07:00,8.49,6.93,11.93,22,81.76,449.84
2021-04-26 15:00:00+07:00,13.72,10.68,17.4,21.99,82.08,460.08
2021-04-26 16:00:00+07:00,20.57,16.91,27.96,21.17,81.74,490.53
2021-04-26 17:00:00+07:00,20.15,17.46,28.69,21.05,81.71,490
2021-04-26 18:00:00+07:00,11.59,9.16,14.26,21.05,81.73,461.85
2021-04-26 19:00:00+07:00,11.52,9.03,14.58,21.1,82.45,463.99
2021-04-26 20:00:00+07:00,12.71,10.65,17.41,21.04,81.54,481.24
2021-04-26 21:00:00+07:00,13,10.65,17.57,21.09,82.31,468.03
2021-04-26 22:00:00+07:00,11.03,8.9,14.45,21.08,82.27,461.3
2021-04-26 23:00:00+07:00,7.83,5.92,10.43,21.1,82.45,453.75
2021-04-27 00:00:00+07:00,10.41,8.86,14.54,21.1,82.5,456.03
2021-04-27 01:00:00+07:00,11.79,11.67,19.48,21.07,82.08,475.23
2021-04-27 02:00:00+07:00,17.41,20,34.41,21.08,82.25,527.07
2021-04-27 03:00:00+07:00,15.76,17.12,29.97,21.08,82.27,503.63
2021-04-27 04:00:00+07:00,10.85,9.7,16.52,21.1,82.45,466.86
2021-04-27 05:00:00+07:00,9.41,7.59,12.57,21.12,82.79,465.39
2021-04-27 06:00:00+07:00,11.53,9.82,16.35,21.09,82.41,471.04
2021-04-27 07:00:00+07:00,11.99,10.33,17.27,21.1,82.43,473.33
2021-04-27 08:00:00+07:00,12.4,11.19,18.74,21.11,82.69,486.2
2021-04-27 09:00:00+07:00,14.93,14.77,25.49,21.34,82.1,480.88
2021-04-27 10:00:00+07:00,19.26,19.52,34.2,22,81.37,498.77
2021-04-27 11:00:00+07:00,21.09,20.84,35.06,22.52,81.39,491.73
2021-04-27 12:00:00+07:00,23,24.22,41.78,22.95,81.75,489.78
2021-04-27 13:00:00+07:00,23.64,25.57,44,23.14,82.08,539.06
2021-04-27 14:00:00+07:00,26.78,28.22,47,23.95,81.38,514.29
2021-04-27 15:00:00+07:00,21.75,22.33,38.08,23.93,81.55,511.48
2021-04-27 16:00:00+07:00,30.11,31.33,54.44,23.89,81.83,543.19
2021-04-27 17:00:00+07:00,20.18,19.18,32,23.77,81.91,488.85
2021-04-27 18:00:00+07:00,21.2,21.07,35.33,22.96,81.54,520.1
2021-04-27 19:00:00+07:00,22.76,22.41,37.53,22.93,82.06,534.21
2021-04-27 20:00:00+07:00,24.28,24.22,40.83,22.94,81.93,528.15
2021-04-27 21:00:00+07:00,20.68,22.82,38.16,22.99,81.18,529.29
2021-04-27 22:00:00+07:00,21.78,24.85,43.61,22.14,81.71,529.08
2021-04-27 23:00:00+07:00,19.67,22.34,38.36,22,82.28,519.76
2021-04-28 00:00:00+07:00,20.71,24.48,41.71,21.42,81.71,532.63
2021-04-28 01:00:00+07:00,22.06,26.06,45.82,21.05,81.71,558.45
2021-04-28 02:00:00+07:00,50.94,60.12,112.53,21.06,81.88,815.41
2021-04-28 03:00:00+07:00,27.94,32.75,58.25,21.05,81.71,586.38
2021-04-28 04:00:00+07:00,18.85,21.45,38.18,21.07,82.08,525.27
2021-04-28 05:00:00+07:00,20.31,24.78,43.24,21.08,82.25,529.13
